timestamp,force_z,vibration_x,vibration_y,tool_wear,experiment_tag,dataset_tag,wear_stage
847.0340999999999,279.92,5.0009,5.8998,0.0799999999999997,W2,nuaa,low_wear
847.5290999999999,-165.08,4.224,4.8916,0.0799999999999999,W2,nuaa,low_wear
847.5621,380.4,-1.6391,-1.0685,0.0799999999999999,W2,nuaa,low_wear
848.0571,136.37,5.1673,5.8773,0.0799999999999998,W2,nuaa,low_wear
848.5521,351.69,-6.9066,-6.3046,0.0800000000000001,W2,nuaa,low_wear
849.0471,351.69,2.0728,2.6697,0.0799999999999995,W2,nuaa,low_wear
849.5421,322.98,-1.812,-1.2626,0.0799999999999999,W2,nuaa,low_wear
850.0371,480.89,-4.4136,-3.8109,0.0799999999999993,W2,nuaa,low_wear
850.5321,-50.242,1.3545,1.9578,0.0800000000000008,W2,nuaa,low_wear
851.0271,294.27,3.1324,3.7794,0.0800000000000003,W2,nuaa,low_wear
851.5221,165.08,0.2866,0.8462,0.0799999999999995,W2,nuaa,low_wear
852.0171,366.05,2.8567,3.4935,0.0800000000000004,W2,nuaa,low_wear
852.5121,50.242,3.9388,4.643,0.0800000000000006,W2,nuaa,low_wear
853.0070999999999,179.43,6.3753,7.2652,0.0799999999999999,W2,nuaa,low_wear
853.5020999999999,222.5,1.2632,1.8537,0.0800000000000002,W2,nuaa,low_wear
853.9970999999999,35.887,1.9687,2.5322,0.08,W2,nuaa,low_wear
854.4920999999999,322.98,2.8317,3.5038,0.0800000000000004,W2,nuaa,low_wear
854.9870999999999,208.14,1.6218,2.2727,0.0799999999999996,W2,nuaa,low_wear
855.4821,279.92,-4.7908,-4.19,0.0799999999999999,W2,nuaa,low_wear
855.9771,423.47,5.3286,6.1812,0.0799999999999994,W2,nuaa,low_wear
856.4721,-107.66,3.2461,3.852,0.0799999999999998,W2,nuaa,low_wear
856.9671,-193.79,1.3442,1.9745,0.0800000000000005,W2,nuaa,low_wear
857.4621,93.306,8.8889,9.7402,0.0799999999999996,W2,nuaa,low_wear
857.9571,337.34,0.0045,0.6829999999999999,0.0799999999999994,W2,nuaa,low_wear
858.4521,107.66,9.9067,10.715,0.0799999999999997,W2,nuaa,low_wear
858.9471,236.85,10.548,11.393,0.0800000000000003,W2,nuaa,low_wear
859.4421,-165.08,11.228,12.061,0.0799999999999994,W2,nuaa,low_wear
859.9371,222.5,9.7518,10.531,0.0800000000000002,W2,nuaa,low_wear
860.4321,495.24,5.441,6.3245,0.0799999999999997,W2,nuaa,low_wear
860.9271,222.5,-6.0373,-5.5843,0.0799999999999999,W2,nuaa,low_wear
861.4221,179.43,-1.9405,-1.4264,0.0799999999999996,W2,nuaa,low_wear
861.9171,-35.887,4.4219,5.0979,0.08,W2,nuaa,low_wear
862.4121,179.43,1.4637,2.0124,0.0799999999999995,W2,nuaa,low_wear
862.9071,50.242,0.8777,1.4515,0.0800000000000001,W2,nuaa,low_wear
863.4021,78.95100000000002,-1.0936,-0.5641,0.0800000000000001,W2,nuaa,low_wear
863.8971,581.37,5.8574,6.7075,0.0799999999999994,W2,nuaa,low_wear
864.3921,-35.887,-0.9355,-0.3489,0.08,W2,nuaa,low_wear
864.8871,7.1774,1.8653,2.5322,0.0799999999999997,W2,nuaa,low_wear
865.3820999999999,165.08,3.0334,3.7126,0.0799999999999994,W2,nuaa,low_wear
865.8770999999999,136.37,-5.7295,-5.1846,0.08,W2,nuaa,low_wear
866.3720999999999,136.37,2.894,3.5018,0.0799999999999996,W2,nuaa,low_wear
866.8670999999999,394.76,-6.2802,-5.806,0.0800000000000001,W2,nuaa,low_wear
867.3620999999999,351.69,4.3185,4.9675,0.0799999999999999,W2,nuaa,low_wear
867.8571,122.02,2.5457,3.1157,0.0799999999999999,W2,nuaa,low_wear
868.3521,-50.242,10.799,11.630999999999998,0.0800000000000002,W2,nuaa,low_wear
868.8471,122.02,3.48,4.3224,0.0799999999999998,W2,nuaa,low_wear
869.3421,337.34,4.9347,5.6036,0.0799999999999999,W2,nuaa,low_wear
869.8371,107.66,9.8334,10.611,0.0800000000000001,W2,nuaa,low_wear
870.3321,-21.532,-5.9223,-5.4898,0.0799999999999997,W2,nuaa,low_wear
870.8271,236.85,5.3928,6.0032,0.0799999999999998,W2,nuaa,low_wear
871.3221,165.08,-4.0988,-3.6374,0.08,W2,nuaa,low_wear
871.8171,-294.27,4.1039,4.7124,0.0799999999999999,W2,nuaa,low_wear
872.3121,107.66,3.3451,3.9465,0.0799999999999999,W2,nuaa,low_wear
872.8071,179.43,-1.0448,-0.4864,0.0800000000000001,W2,nuaa,low_wear
873.3021,380.4,-3.0405,-2.3202,0.0799999999999998,W2,nuaa,low_wear
873.7971,165.08,4.9296,5.8175,0.0799999999999999,W2,nuaa,low_wear
874.2921,78.95100000000002,3.2679,3.9086,0.0800000000000001,W2,nuaa,low_wear
874.7871,150.73,2.1551,2.7899,0.0799999999999997,W2,nuaa,low_wear
875.2821,452.18,2.432,3.0643,0.0800000000000002,W2,nuaa,low_wear
875.7771,423.47,2.9968,3.6316,0.0799999999999998,W2,nuaa,low_wear
876.2721,351.69,8.2309,9.0803,0.0799999999999997,W2,nuaa,low_wear
876.7671,409.11,-5.2161,-4.6957,0.0799999999999998,W2,nuaa,low_wear
877.2621,322.98,-0.4324,0.1728,0.0800000000000002,W2,nuaa,low_wear
877.7570999999999,-7.1774,-1.5331,-0.9323,0.0800000000000002,W2,nuaa,low_wear
878.2520999999999,265.56,2.6466,3.2628,0.08,W2,nuaa,low_wear
878.7470999999999,523.95,1.1861,1.8017,0.0799999999999995,W2,nuaa,low_wear
879.2420999999999,380.4,10.113,10.89,0.0799999999999999,W2,nuaa,low_wear
879.7370999999999,208.14,-0.8796,-0.1658,0.0799999999999999,W2,nuaa,low_wear
880.2321,78.95100000000002,5.7828,6.5532,0.0799999999999998,W2,nuaa,low_wear
880.7271,107.66,3.8443,4.5614,0.08,W2,nuaa,low_wear
881.2221,236.85,-0.976,-0.383,0.0799999999999999,W2,nuaa,low_wear
881.7171,193.79,4.6668,5.3266,0.0799999999999998,W2,nuaa,low_wear
882.2121,-35.887,4.3204,5.2129,0.0799999999999998,W2,nuaa,low_wear
882.7071,-50.242,4.9752,5.5785,0.0799999999999999,W2,nuaa,low_wear
883.2021,279.92,11.628,12.457,0.0800000000000001,W2,nuaa,low_wear
883.6971,208.14,-8.1268,-7.7047,0.0799999999999999,W2,nuaa,low_wear
884.1921,538.3,-7.7985,-7.4265,0.0800000000000002,W2,nuaa,low_wear
884.6871,409.11,5.9165,6.6811,0.0800000000000001,W2,nuaa,low_wear
885.1821,136.37,3.6194,4.3121,0.0799999999999998,W2,nuaa,low_wear
885.6771,394.76,3.6708,4.3885,0.0799999999999998,W2,nuaa,low_wear
886.1721,394.76,-6.0906,-5.5991,0.08,W2,nuaa,low_wear
886.6671,122.02,5.1538,5.8285,0.08,W2,nuaa,low_wear
887.1621,208.14,3.2673,4.0962,0.0799999999999999,W2,nuaa,low_wear
887.6571,-78.95100000000002,-1.2555,-0.7376,0.0799999999999996,W2,nuaa,low_wear
888.1521,595.72,9.5494,10.328,0.08,W2,nuaa,low_wear
888.6471,409.11,-5.2772,-4.8486,0.08,W2,nuaa,low_wear
889.1421,150.73,9.435,10.216,0.0799999999999999,W2,nuaa,low_wear
889.6371,122.02,-3.7107,-2.9904,0.0799999999999998,W2,nuaa,low_wear
890.1320999999999,236.85,-0.6406,-0.0431,0.0799999999999999,W2,nuaa,low_wear
890.6270999999999,567.01,5.9942,6.6644,0.0799999999999999,W2,nuaa,low_wear
891.1220999999999,-35.887,2.0876,2.7732,0.0799999999999998,W2,nuaa,low_wear
891.6170999999999,93.306,-4.7657,-4.2832,0.08,W2,nuaa,low_wear
892.1120999999999,35.887,6.3823,7.057,0.08,W2,nuaa,low_wear
892.6071,-150.73,7.9585,8.6781,0.08,W2,nuaa,low_wear
893.1021,495.24,-1.9238,-1.26,0.0799999999999999,W2,nuaa,low_wear
893.5971,-35.887,0.8706,1.5299,0.08,W2,nuaa,low_wear
894.0921,552.66,2.2347,3.0283,0.0799999999999999,W2,nuaa,low_wear
894.5871,-308.63,5.5066,6.2031,0.0799999999999999,W2,nuaa,low_wear
895.0821,208.14,-4.6411,-4.118,0.0799999999999999,W2,nuaa,low_wear
895.5771,480.89,7.7741,8.5188,0.0799999999999999,W2,nuaa,low_wear
896.0721,380.4,-4.6263,-4.1322,0.0799999999999998,W2,nuaa,low_wear
896.5671,193.79,-5.2829,-4.7978,0.0799999999999999,W2,nuaa,low_wear
897.0621,64.597,4.9064,5.5387,0.0799999999999998,W2,nuaa,low_wear
897.5571,50.242,2.858,3.5834,0.08,W2,nuaa,low_wear
898.0521,-165.08,-1.7483,-1.1366,0.0799999999999999,W2,nuaa,low_wear
898.5471,93.306,5.4288,6.0906,0.0799999999999998,W2,nuaa,low_wear
899.0421,-122.02,1.6635,2.1981,0.0799999999999999,W2,nuaa,low_wear
899.5371,-64.597,1.5228,2.1763,0.0799999999999999,W2,nuaa,low_wear
900.0321,222.5,10.145,11.0,0.0799999999999999,W2,nuaa,low_wear
900.5271,480.89,9.6059,10.477,0.08,W2,nuaa,low_wear
901.0221,179.43,3.1375,3.8173,0.0799999999999998,W2,nuaa,low_wear
901.5171,122.02,8.4031,9.1954,0.0799999999999999,W2,nuaa,low_wear
902.0121,552.66,1.2542,1.9218,0.08,W2,nuaa,low_wear
902.5071,93.306,7.5498,8.4314,0.08,W2,nuaa,low_wear
903.0021,64.597,0.8687,1.5087,0.0799999999999999,W2,nuaa,low_wear
903.4971,193.79,1.4971,2.139,0.08,W2,nuaa,low_wear
903.9921,452.18,1.2003,1.8177,0.0799999999999999,W2,nuaa,low_wear
904.4871,165.08,-3.2808,-2.6685,0.08,W2,nuaa,low_wear
904.9821,452.18,5.1107,5.7963,0.0799999999999999,W2,nuaa,low_wear
905.4771,509.6,4.1322,4.7747,0.08,W2,nuaa,low_wear
905.9721,222.5,0.6779,1.2677,0.0799999999999999,W2,nuaa,low_wear
906.4671,581.37,7.0313,7.7516,0.0799999999999998,W2,nuaa,low_wear
906.9621,35.887,3.8096,4.5222,0.0800000000000001,W2,nuaa,low_wear
907.4571,222.5,4.5357,5.1763,0.0799999999999998,W2,nuaa,low_wear
907.9521,466.53,-1.3673,-0.8064,0.0799999999999999,W2,nuaa,low_wear
908.4471,423.47,1.9238,2.5689,0.0799999999999999,W2,nuaa,low_wear
908.9421,452.18,-1.0011,-0.4356,0.0799999999999999,W2,nuaa,low_wear
909.4371,179.43,-0.4434,0.1452,0.08,W2,nuaa,low_wear
909.9321,294.27,-5.1711,-4.6989,0.0799999999999999,W2,nuaa,low_wear
910.4271,165.08,0.0964,0.6721,0.0799999999999999,W2,nuaa,low_wear
910.9221,495.24,-4.7888,-4.2067,0.0799999999999999,W2,nuaa,low_wear
911.4171,93.306,-3.7074,-3.1047,0.08,W2,nuaa,low_wear
911.9121,366.05,2.6633,3.2769,0.0799999999999999,W2,nuaa,low_wear
912.4071,150.73,1.6687,2.247,0.0799999999999999,W2,nuaa,low_wear
912.9021,-308.63,5.4866,6.2108,0.0799999999999999,W2,nuaa,low_wear
913.3971,394.76,-3.4646,-2.9377,0.0799999999999999,W2,nuaa,low_wear
913.8921,279.92,4.1354,4.9681,0.0799999999999999,W2,nuaa,low_wear
914.3871,423.47,0.018,0.6021,0.0799999999999999,W2,nuaa,low_wear
914.8821,208.14,-1.4149,-0.7151,0.0799999999999999,W2,nuaa,low_wear
915.3771,322.98,-1.7753,-1.1161,0.0799999999999999,W2,nuaa,low_wear
915.8721,251.21,-7.5710000000000015,-7.1045,0.0799999999999998,W2,nuaa,low_wear
916.3671,394.76,2.5554,3.275,0.0799999999999999,W2,nuaa,low_wear
916.8621,-35.887,0.3913,0.9516,0.0799999999999999,W2,nuaa,low_wear
917.3571,480.89,-5.6813,-5.0651,0.0799999999999999,W2,nuaa,low_wear
917.8521,-64.597,5.4307,6.2435,0.0799999999999999,W2,nuaa,low_wear
918.3471,78.95100000000002,-4.4637,-4.0242,0.0799999999999999,W2,nuaa,low_wear
918.8421,466.53,-4.3269,-3.816,0.08,W2,nuaa,low_wear
919.3371,552.66,-2.8105,-2.2797,0.0799999999999999,W2,nuaa,low_wear
919.8321,509.6,5.2116,5.8812,0.08,W2,nuaa,low_wear
920.3271,78.95100000000002,4.5896,5.2945,0.0799999999999999,W2,nuaa,low_wear
920.8221,394.76,-6.8327,-6.3232,0.0799999999999999,W2,nuaa,low_wear
921.3171,93.306,1.2183,1.8479,0.0799999999999999,W2,nuaa,low_wear
921.8121,-208.14,1.7516,2.4282,0.0799999999999999,W2,nuaa,low_wear
922.3071,-136.37,2.833,3.5057,0.0799999999999999,W2,nuaa,low_wear
922.8021,308.63,2.0169,2.6254,0.0799999999999999,W2,nuaa,low_wear
923.2971,-179.43,5.0915,5.8362,0.0799999999999999,W2,nuaa,low_wear
923.7921,35.887,-3.4588,-2.7616,0.08,W2,nuaa,low_wear
924.2871,150.73,-0.9439,-0.3682,0.0799999999999999,W2,nuaa,low_wear
924.7821,93.306,-0.1979,0.3495,0.0799999999999999,W2,nuaa,low_wear
925.2771,322.98,1.6918,2.2662,0.0799999999999998,W2,nuaa,low_wear
925.7721,595.72,4.5511,5.2007,0.0799999999999999,W2,nuaa,low_wear
926.2671,322.98,0.4247,1.0152,0.0799999999999999,W2,nuaa,low_wear
926.7621,236.85,3.5455,4.145,0.0799999999999999,W2,nuaa,low_wear
927.2571,423.47,1.2401,1.8775,0.08,W2,nuaa,low_wear
927.7521,279.92,-1.9443,-1.3744,0.0799999999999999,W2,nuaa,low_wear
928.2471,107.66,5.1994,6.0328,0.0799999999999999,W2,nuaa,low_wear
928.7420999999998,523.95,0.4491,1.0499,0.0799999999999999,W2,nuaa,low_wear
929.2370999999998,222.5,-0.6355,-0.0668,0.08,W2,nuaa,low_wear
929.7320999999998,251.21,-6.9613,-6.4851,0.0799999999999999,W2,nuaa,low_wear
930.2270999999998,21.532,0.7498,1.3223,0.0799999999999998,W2,nuaa,low_wear
930.7220999999998,222.5,4.7182,5.3903,0.0799999999999999,W2,nuaa,low_wear
931.2170999999998,222.5,0.1677,0.7935,0.0799999999999999,W2,nuaa,low_wear
931.7121,653.14,1.4213,2.076,0.08,W2,nuaa,low_wear
932.2071,222.5,1.5569,2.1898,0.0800000000000001,W2,nuaa,low_wear
932.7021,294.27,-3.7209,-3.0559,0.0799999999999998,W2,nuaa,low_wear
933.1971,78.95100000000002,0.4825,1.0512,0.0799999999999999,W2,nuaa,low_wear
933.6921,322.98,2.8998,3.7871,0.08,W2,nuaa,low_wear
934.1871,308.63,2.7687,3.5969,0.0800000000000001,W2,nuaa,low_wear
934.6821,380.4,9.9728,10.8,0.08,W2,nuaa,low_wear
935.1771,-93.306,3.124,3.8147,0.0799999999999998,W2,nuaa,low_wear
935.6721,-21.532,1.0518,1.6912,0.0799999999999999,W2,nuaa,low_wear
936.1671,279.92,-1.1219,-0.5185,0.0799999999999999,W2,nuaa,low_wear
936.6621,308.63,1.048,1.6584,0.0799999999999998,W2,nuaa,low_wear
937.1571,423.47,0.7312,1.3442,0.0799999999999998,W2,nuaa,low_wear
937.6521,523.95,2.5091,3.3791,0.0799999999999998,W2,nuaa,low_wear
938.1471,136.37,4.2414,4.9553,0.0799999999999998,W2,nuaa,low_wear
938.6421,825.4,0.7190000000000001,1.2774,0.0799999999999999,W2,nuaa,low_wear
939.1370999999998,294.27,-0.3367,0.3373,0.0799999999999997,W2,nuaa,low_wear
939.6320999999998,-21.532,2.335,2.9685,0.08,W2,nuaa,low_wear
940.1270999999998,236.85,1.8788,2.5367,0.0799999999999998,W2,nuaa,low_wear
940.6220999999998,64.597,-1.082,-0.4793,0.0799999999999999,W2,nuaa,low_wear
941.1170999999998,251.21,-2.7430000000000003,-2.2148,0.0799999999999998,W2,nuaa,low_wear
941.6120999999998,179.43,1.4881,2.0895,0.0799999999999998,W2,nuaa,low_wear
942.1070999999998,351.69,-4.1649,-3.4202,0.0799999999999998,W2,nuaa,low_wear
942.6020999999998,64.597,4.3635,5.0529,0.0800000000000002,W2,nuaa,low_wear
943.0970999999998,251.21,-6.3309,-5.8657,0.0799999999999998,W2,nuaa,low_wear
943.5920999999998,351.69,-2.939,-2.2874,0.0800000000000001,W2,nuaa,low_wear
944.0871,322.98,10.155,10.978,0.0799999999999998,W2,nuaa,low_wear
944.5821,50.242,0.906,1.5594,0.08,W2,nuaa,low_wear
945.0771,495.24,0.1748,0.7922,0.0800000000000003,W2,nuaa,low_wear
945.5721,7.1774,-4.7882,-4.1926,0.0799999999999999,W2,nuaa,low_wear
946.0671,150.73,-2.8644,-2.3247,0.0800000000000002,W2,nuaa,low_wear
946.5621,-35.887,-1.4367,-0.8886,0.0799999999999999,W2,nuaa,low_wear
947.0571,552.66,3.9587,4.812,0.0799999999999994,W2,nuaa,low_wear
947.5521,136.37,-0.0353,0.5256,0.0800000000000001,W2,nuaa,low_wear
948.0471,279.92,4.2195,5.0002,0.0799999999999998,W2,nuaa,low_wear
948.5421,7.1774,2.8195,3.5018,0.0799999999999996,W2,nuaa,low_wear
949.0371,50.242,-6.9908,-6.5635,0.0800000000000001,W2,nuaa,low_wear
949.5321,351.69,-6.3926,-5.8908,0.0800000000000003,W2,nuaa,low_wear
950.0271,-122.02,1.2639,1.9045,0.0799999999999996,W2,nuaa,low_wear
950.5221,93.306,2.1294,2.7295,0.0799999999999998,W2,nuaa,low_wear
951.0171,78.95100000000002,4.1032,4.8178,0.0800000000000002,W2,nuaa,low_wear
951.5120999999998,322.98,1.5048,2.1062,0.0800000000000002,W2,nuaa,low_wear
952.0070999999998,222.5,6.5757,7.4567,0.0799999999999999,W2,nuaa,low_wear
952.5020999999998,394.76,0.248,0.8218,0.0800000000000001,W2,nuaa,low_wear
952.9970999999998,193.79,11.841,12.675,0.0800000000000002,W2,nuaa,low_wear
953.4920999999998,351.69,12.645,13.475,0.0799999999999999,W2,nuaa,low_wear
953.9870999999998,495.24,11.953,12.787,0.0800000000000004,W2,nuaa,low_wear
954.4820999999998,-265.56,3.5622,4.2375,0.0799999999999996,W2,nuaa,low_wear
954.9770999999998,394.76,1.7002,2.2894,0.0800000000000003,W2,nuaa,low_wear
955.4720999999998,423.47,3.5365,4.2632,0.0799999999999999,W2,nuaa,low_wear
955.9670999999998,136.37,7.4824,8.3819,0.0799999999999992,W2,nuaa,low_wear
956.4621,179.43,-2.8310000000000004,-2.3022,0.0799999999999996,W2,nuaa,low_wear
956.9571,-179.43,-2.3684,-1.8807,0.0800000000000001,W2,nuaa,low_wear
957.4521,351.69,3.399,4.0101,0.0800000000000003,W2,nuaa,low_wear
957.9471,437.82,4.323,5.1506,0.08,W2,nuaa,low_wear
958.4421,50.242,11.09,11.889,0.0799999999999999,W2,nuaa,low_wear
958.9371,279.92,3.994,4.643,0.0799999999999998,W2,nuaa,low_wear
959.4321,165.08,10.611,11.458,0.0799999999999995,W2,nuaa,low_wear
959.9271,93.306,9.5224,10.367,0.0800000000000001,W2,nuaa,low_wear
960.4221,222.5,0.9368,1.58,0.0799999999999993,W2,nuaa,low_wear
960.9171,380.4,2.1859,2.8387,0.0800000000000002,W2,nuaa,low_wear
961.4121,308.63,3.3431,3.9722,0.08,W2,nuaa,low_wear
961.8147,394.76,-7.7638,-7.3391,0.0799999999999998,W2,nuaa,low_wear
962.3097,495.24,-3.3862,-2.6273,0.0799999999999991,W2,nuaa,low_wear
962.8047,523.95,0.7145,1.4168,0.0799999999999997,W2,nuaa,low_wear
963.2997,7.1774,1.7528,2.4776,0.08,W2,nuaa,low_wear
963.7947,351.69,1.4843,2.148,0.0799999999999997,W2,nuaa,low_wear
964.2897,351.69,3.498,4.1534,0.08,W2,nuaa,low_wear
964.7847,150.73,-3.4215,-2.7276,0.0799999999999997,W2,nuaa,low_wear
965.2797,35.887,-3.1131,-2.3845,0.0800000000000003,W2,nuaa,low_wear
965.7747,380.4,9.5353,10.324000000000002,0.079999999999999,W2,nuaa,low_wear
966.2697,251.21,2.1448,2.9987,0.08,W2,nuaa,low_wear
966.7647,265.56,-6.55,-6.0225,0.0800000000000004,W2,nuaa,low_wear
967.2597,-50.242,7.0596,7.9103,0.0800000000000006,W2,nuaa,low_wear
967.7547,279.92,1.3737,1.9887,0.0800000000000001,W2,nuaa,low_wear
968.2497,-21.532,2.5464,3.1465,0.0800000000000002,W2,nuaa,low_wear
968.7447,-208.14,-3.4035,-2.6691,0.0800000000000003,W2,nuaa,low_wear
969.2397,308.63,4.7143,5.3472,0.079999999999999,W2,nuaa,low_wear
969.7347,208.14,5.0696,5.7314,0.0799999999999998,W2,nuaa,low_wear
970.2297,-179.43,2.4796,3.2924,0.0799999999999991,W2,nuaa,low_wear
970.7247,136.37,4.0493,4.7297,0.0799999999999992,W2,nuaa,low_wear
971.2197,251.21,1.3712,2.067,0.0799999999999998,W2,nuaa,low_wear
971.7147,279.92,5.0163,5.8895,0.0799999999999994,W2,nuaa,low_wear
972.2097,107.66,1.5312,2.1827,0.0800000000000001,W2,nuaa,low_wear
972.7047,50.242,-1.9572,-1.4136,0.0799999999999993,W2,nuaa,low_wear
973.1997,423.47,8.655,9.4048,0.0800000000000004,W2,nuaa,low_wear
973.6947,35.887,-3.649,-2.9396,0.079999999999999,W2,nuaa,low_wear
974.1897,322.98,9.6618,10.464,0.0799999999999998,W2,nuaa,low_wear
974.6847,394.76,-1.0685,-0.3219,0.0800000000000001,W2,nuaa,low_wear
975.1797,-122.02,2.6524,3.3688,0.0799999999999996,W2,nuaa,low_wear
975.6747,208.14,-5.087,-4.4682,0.0799999999999989,W2,nuaa,low_wear
976.1697,208.14,1.5729,2.2071,0.0800000000000003,W2,nuaa,low_wear
976.6647,222.5,3.1658,3.8681,0.0800000000000009,W2,nuaa,low_wear
977.1597,236.85,2.8098,3.6875,0.0800000000000003,W2,nuaa,low_wear
977.6547,35.887,-3.6246,-2.885,0.0800000000000004,W2,nuaa,low_wear
978.1497,-7.1774,5.0336,5.7,0.0800000000000002,W2,nuaa,low_wear
978.6447,351.69,-1.4817,-0.8514,0.0800000000000003,W2,nuaa,low_wear
979.1397,35.887,-6.5404,-6.0315,0.08,W2,nuaa,low_wear
979.6347,107.66,-1.384,-0.6933,0.0800000000000003,W2,nuaa,low_wear
980.1297,-21.532,1.4714,2.1403,0.0799999999999999,W2,nuaa,low_wear
980.6247,93.306,0.7903,1.4232,0.0799999999999989,W2,nuaa,low_wear
981.1197,437.82,-1.5196,-0.9375,0.079999999999999,W2,nuaa,low_wear
981.6147,-122.02,3.8668,4.7349,0.0800000000000001,W2,nuaa,low_wear
982.1097,35.887,-3.2056,-2.6479,0.0799999999999998,W2,nuaa,low_wear
982.6047,208.14,3.4819,4.3423,0.0799999999999991,W2,nuaa,low_wear
983.0997,50.242,1.7985,2.6556,0.079999999999999,W2,nuaa,low_wear
983.5947,193.79,-2.254,-1.4888,0.079999999999999,W2,nuaa,low_wear
984.0897,78.95100000000002,1.544,2.1409,0.0800000000000014,W2,nuaa,low_wear
984.5847,308.63,3.5539,4.208,0.0799999999999997,W2,nuaa,low_wear
985.0797,265.56,0.9779,1.661,0.0800000000000001,W2,nuaa,low_wear
985.5747,7.1774,-0.5911,-0.0161,0.0800000000000007,W2,nuaa,low_wear
986.0697,-35.887,4.438,5.272,0.0799999999999998,W2,nuaa,low_wear
986.5647,64.597,-0.4048,0.1793,0.080000000000001,W2,nuaa,low_wear
987.0597,308.63,5.9538,6.7062,0.0799999999999984,W2,nuaa,low_wear
987.5547,394.76,3.036,3.6381,0.0799999999999994,W2,nuaa,low_wear
988.0497,-93.306,-3.4196,-2.903,0.0799999999999993,W2,nuaa,low_wear
988.5447,-21.532,9.8681,10.698,0.0800000000000006,W2,nuaa,low_wear
989.0397,308.63,-6.7338,-6.2635,0.0799999999999993,W2,nuaa,low_wear
989.5347,136.37,10.076,10.88,0.0799999999999995,W2,nuaa,low_wear
990.0297,193.79,-6.6548,-6.1542,0.0799999999999998,W2,nuaa,low_wear
990.5247,509.6,2.8317,3.4935,0.0800000000000012,W2,nuaa,low_wear
991.0197,279.92,0.9034,1.6224,0.0799999999999988,W2,nuaa,low_wear
991.5147,-7.1774,0.7691,1.4007,0.0800000000000005,W2,nuaa,low_wear
992.0097,380.4,2.8844,3.6053,0.0799999999999995,W2,nuaa,low_wear
992.5047,265.56,-2.0452,-1.4374,0.0799999999999976,W2,nuaa,low_wear
992.9997,294.27,-4.2838,-3.5661,0.0799999999999983,W2,nuaa,low_wear
993.4947,136.37,7.2029,8.0471,0.0799999999999994,W2,nuaa,low_wear
993.9897,-351.69,-3.3688,-2.61,0.0800000000000009,W2,nuaa,low_wear
994.4847,294.27,-4.2594,-3.7094,0.0800000000000004,W2,nuaa,low_wear
994.9797,78.95100000000002,-8.13,-7.7233,0.0800000000000018,W2,nuaa,low_wear
995.4747,122.02,3.4883,4.1405,0.0800000000000002,W2,nuaa,low_wear
995.9697,-193.79,3.773,4.6757,0.0799999999999998,W2,nuaa,low_wear
996.4647,7.1774,-2.7918,-2.0221,0.0800000000000006,W2,nuaa,low_wear
996.9597,165.08,-1.9443,-1.1945,0.0800000000000012,W2,nuaa,low_wear
997.4547,93.306,-0.5905,0.1613,0.0800000000000001,W2,nuaa,low_wear
997.9497,452.18,2.7025,3.3129,0.0800000000000017,W2,nuaa,low_wear
998.4447,-93.306,0.3695,1.0634,0.0799999999999994,W2,nuaa,low_wear
998.9397,265.56,8.0915,8.972999999999997,0.080000000000001,W2,nuaa,low_wear
999.4347,567.01,0.6644,1.3532,0.0799999999999992,W2,nuaa,low_wear
999.9297,107.66,7.5562,8.4359,0.0799999999999992,W2,nuaa,low_wear
1000.4247,222.5,2.1801,2.8529,0.0799999999999997,W2,nuaa,low_wear
1000.9197,-165.08,-4.4804,-3.8597,0.0799999999999991,W2,nuaa,low_wear
1001.4147,409.11,2.9859,3.6355,0.0799999999999985,W2,nuaa,low_wear
1001.9097,308.63,4.8769,5.7456,0.0799999999999992,W2,nuaa,low_wear
1002.4047,107.66,1.7734,2.3485,0.0800000000000011,W2,nuaa,low_wear
1002.8997,294.27,4.0236,4.7259,0.079999999999997,W2,nuaa,low_wear
1003.3947,193.79,-2.9403,-2.2617,0.079999999999999,W2,nuaa,low_wear
1003.8897,251.21,1.97,2.6029,0.0800000000000006,W2,nuaa,low_wear
1004.3847,523.95,-4.066,-3.3521,0.0800000000000011,W2,nuaa,low_wear
1004.8797,337.34,-4.8634,-4.199,0.0799999999999987,W2,nuaa,low_wear
1005.3747,-136.37,3.8739,4.7786,0.0800000000000011,W2,nuaa,low_wear
1005.8697,-193.79,-2.6678,-2.1114,0.0799999999999982,W2,nuaa,low_wear
1006.3647,35.887,-0.0578,0.5037,0.0800000000000013,W2,nuaa,low_wear
1006.8597,35.887,-1.8203,-1.2298,0.0800000000000005,W2,nuaa,low_wear
1007.3547,107.66,0.3341,0.8925,0.0800000000000016,W2,nuaa,low_wear
1007.8497,179.43,-3.8764,-3.2236,0.0800000000000012,W2,nuaa,low_wear
1008.3447,150.73,-0.6175,-0.0199,0.0800000000000005,W2,nuaa,low_wear
1008.8397,409.11,1.1302,1.8094,0.0800000000000004,W2,nuaa,low_wear
1009.3347,-222.5,1.8216,2.4995,0.0800000000000038,W2,nuaa,low_wear
1009.8297,35.887,3.0328,3.6387,0.0799999999999987,W2,nuaa,low_wear
1010.3247,122.02,0.958,1.5839,0.0799999999999986,W2,nuaa,low_wear
1010.8197,236.85,1.7496,2.378,0.0800000000000004,W2,nuaa,low_wear
1011.3147,193.79,-7.6417,-7.1784,0.0799999999999997,W2,nuaa,low_wear
1011.8097,-208.14,-1.6205,-1.0371,0.0799999999999979,W2,nuaa,low_wear
