experiment_tag,dataset_tag,window_start,window_end,tool_wear,wear_stage,force_z_mean,force_z_std,force_z_rms,force_z_peak,force_z_crest_factor,force_z_dominant_frequency_hz,force_z_spectral_centroid_hz,force_z_bandpower_low,force_z_bandpower_mid,force_z_bandpower_high,vibration_x_mean,vibration_x_std,vibration_x_rms,vibration_x_peak,vibration_x_crest_factor,vibration_x_dominant_frequency_hz,vibration_x_spectral_centroid_hz,vibration_x_bandpower_low,vibration_x_bandpower_mid,vibration_x_bandpower_high,vibration_y_mean,vibration_y_std,vibration_y_rms,vibration_y_peak,vibration_y_crest_factor,vibration_y_dominant_frequency_hz,vibration_y_spectral_centroid_hz,vibration_y_bandpower_low,vibration_y_bandpower_mid,vibration_y_bandpower_high
W2,nuaa,1469.5593000000003,1500.3615000000002,0.1886086944000822,medium_wear,157.005,218.45205967385616,269.0202081642753,746.45,2.7746986187156084,0.03125,0.4373523143791681,1529168.0945271251,0.0,0.0,1.4067531249999998,4.903300237371023,5.101108465078938,12.222,2.3959498378968243,0.5625,0.5449310783140394,785.4663452709376,0.0,0.0,2.0532390625,5.006789048370259,5.411444097711464,13.088,2.4185780659796525,0.5625,0.545497676814547,819.6188920118752,0.0,0.0
W2,nuaa,1485.3993000000005,1516.2015,0.19328085580367674,medium_wear,-15.47634375,207.343120885573,207.91990523862188,746.45,3.590084360337349,0.03125,0.49845047909318024,1377264.4615082499,0.0,0.0,1.206953125,4.920316823258461,5.066187273205315,12.222,2.4124651026307777,0.375,0.523123871629542,791.32779837,0.0,0.0,1.870625,5.024647293343086,5.361559317318516,13.088,2.441080891845046,0.375,0.5233536815491702,825.3072962828124,0.0,0.0
W2,nuaa,1500.8565000000003,1532.0415000000005,0.20294869250641107,medium_wear,-27.139390625000004,160.77458694673822,163.04911631588385,416.29,2.553157044982071,0.53125,0.5181492848399228,831016.2517691875,0.0,0.0,0.9475562499999999,4.617780677848498,4.7139963126444,13.025,2.763048406521429,1.0,0.5216951499833182,792.93806893875,0.0,0.0,1.6172484375,4.71725021834729,4.986776727616121,13.96,2.7994034548792484,1.0,0.5213178929635461,827.0110862812501,0.0,0.0
W2,nuaa,1516.6965000000002,1547.8815000000002,0.21498778988262707,high_wear,-8.074546875000005,156.46660018164917,156.67480741855286,416.29,2.657032147407666,0.90625,0.5339641531406676,815878.7364675626,0.0,0.0,1.1199,4.506248106761045,4.643322949105253,13.025,2.8051031863958245,1.0,0.5161738427112944,699.0989338303125,0.0,0.0,1.7851546875,4.601873359293803,4.935991863170082,13.96,2.828205634649154,1.0,0.5158556289783839,728.914381948125,0.0,0.0
W2,nuaa,1532.5365000000002,1563.7215000000003,0.21993507313326666,high_wear,-57.643484375,181.317994006472,190.2603117873559,488.06,2.5652223283722955,0.90625,0.5478572035215692,1069787.5949960626,0.0,0.0,1.2864234375,3.3727519919172733,3.60975639891825,11.05,3.0611483930914005,0.3125,0.5379769966824295,371.31255882437506,0.0,0.0,1.9525109375,3.442751664008983,3.9578830176110245,11.849,2.993772162359677,0.3125,0.5372974774514865,386.83334970125003,0.0,0.0
W2,nuaa,1548.3765000000003,1579.5615000000005,0.21999999999999886,high_wear,-59.213375,191.2226571313122,200.1807392814054,488.06,2.438096700771528,1.0,0.5425303887162172,1282315.3371247815,0.0,0.0,1.2350625,3.7748737523384475,3.9717818702693126,11.05,2.7821266023480637,0.25,0.5133118215355703,456.09710068000004,0.0,0.0,1.9090421875,3.8352458085664427,4.2841046305828305,11.849,2.765805465023856,0.25,0.5123982447980947,470.78701222562506,0.0,0.0
W2,nuaa,1564.2165000000002,1595.4015000000002,0.21999999999999917,high_wear,-52.035859374999994,177.7677815762979,185.22719786104074,401.93,2.169929711410588,0.21875,0.549897259938339,1024870.347327125,0.0,0.0,0.8064750000000003,4.108764352576088,4.187164485737932,10.959,2.617284331037839,1.0,0.5439435928416397,569.5598326603125,0.0,0.0,1.4641140625,4.178941683266948,4.427999952592169,11.781,2.660569134176109,1.0,0.545477684123616,589.4495165131251,0.0,0.0
W2,nuaa,1580.0565,1611.1392,0.22000000000000058,high_wear,14.129946875000002,207.30753874688278,207.78852475529206,645.97,3.108785727030617,0.03125,0.5131546730278519,1383360.8805375302,0.0,0.0,0.3831765625,4.000813620641048,4.019121036390451,9.5121,2.3667115057930084,0.875,0.5670977843978079,516.36152224625,0.0,0.0,1.0437625000000001,4.080046320451675,4.2114389623307495,9.0026,2.1376541558654485,0.875,0.567318357316977,536.95046471,0.0,0.0
W2,nuaa,1595.8965000000003,1626.9792000000002,0.22000000000000058,high_wear,85.679546875,185.15698460102794,204.01983653373176,645.97,3.166211732030273,0.90625,0.5165577071312046,1097986.6552880001,0.0,0.0,1.3361750000000001,4.006326629649347,4.223270852557588,9.5121,2.252306407068239,0.28125,0.5517885222504962,514.3692212253126,0.0,0.0,2.024396875,4.072757847652526,4.548135793171197,9.3573,2.057392396693504,0.28125,0.551197161749677,531.4315995396875,0.0,0.0
W2,nuaa,1611.6342000000002,1642.8192,0.22000000000000003,high_wear,104.74493437499999,171.21029199741488,200.70990350020878,538.3,2.681980264115069,1.0,0.5667860217728602,1052780.0817313276,0.0,0.0,1.947653125,3.82657655556703,4.293721093752772,10.359000000000002,2.412592661193578,0.25,0.5357084478739719,480.7574485446875,0.0,0.0,2.6455625,3.898745094438241,4.7116042122415696,11.231,2.383689183998075,0.25,0.5353465081793546,498.97278775531254,0.0,0.0
W2,nuaa,1627.4742,1658.6592000000005,0.22000000000000008,high_wear,151.398140625,190.68144123893416,243.4765060897342,538.3,2.2108909341815814,1.0,0.5644371110409084,1276552.86732249,0.0,0.0,1.7611546875,3.602233708753227,4.009707411492919,10.359000000000002,2.583480273475384,0.09375,0.51708994907058,424.9102416975001,0.0,0.0,2.4689328125,3.667648486047237,4.421229992868924,11.231,2.5402433300494813,0.09375,0.5175897319387666,440.62817246062485,0.0,0.0
W2,nuaa,1643.3142000000005,1674.4992000000002,0.2200000000000001,high_wear,142.42667500000002,181.7851036338116,230.93544910799477,509.6,2.2066772423565446,0.84375,0.5005389922560001,1058472.4917116913,0.0,0.0,1.6669874999999998,4.073316807724848,4.401222232658787,11.017,2.503168305896839,0.59375,0.5263785305563471,548.638794295,0.0,0.0,2.3727968749999997,4.141348355041234,4.772937377319391,11.887,2.4904998872363286,0.59375,0.5248866237798654,566.5369263375,0.0,0.0
W2,nuaa,1659.1542000000002,1690.3392,0.21999999999999986,high_wear,95.99764375,149.67292128484894,177.81319121902206,423.47,2.3815443449208966,0.03125,0.49045443710439507,722658.94008588,0.0,0.0,1.2232453125,3.864547692564167,4.053524141121679,11.017,2.717881926059384,0.21875,0.5526571341889402,484.63728957812503,0.0,0.0,1.9310062500000003,3.9305513742060967,4.379271542484263,11.887,2.714378381126093,0.21875,0.5518332444341882,500.88116675156255,0.0,0.0
W2,nuaa,1674.9942,1706.1792000000005,0.21999999999999947,high_wear,122.015496875,177.77645542719512,215.62061492795772,509.6,2.3634103824917925,0.21875,0.4819136978884887,1020158.4659441425,0.0,0.0,1.723996875,3.841902330672623,4.210983108899572,10.086,2.395165152451943,0.8125,0.5720979927841532,473.94305479468755,0.0,0.0,2.4562953125,3.9084607938831595,4.61621624705031,10.951,2.372289211320531,0.8125,0.5728780886718249,490.641979768125,0.0,0.0
W3,nuaa,0.0033,31.1883,0.05999999999999991,low_wear,131.21151875,197.22059574904546,236.88061558576294,681.85,2.878454188047039,0.03125,0.4930635763178792,1255233.0277552302,0.0,0.0,2.0943578125,4.2845313953148905,4.76901917842849,12.107,2.5386771466055533,1.0,0.5408477133171954,623.0617408018751,0.0,0.0,2.8009890625,4.366459358247151,5.187630196483626,13.002,2.5063467339698295,1.0,0.5405862023465328,646.8945983181251,0.0,0.0
W3,nuaa,15.8433,47.0283,0.05999999999999989,low_wear,117.529790625,157.8998141462785,196.83902812142114,452.18,2.2972070341714477,0.34375,0.5030937702740921,799921.348669565,0.0,0.0,2.1296984374999997,4.369349008737321,4.860743378830418,11.401,2.3455260052719105,0.1875,0.5470909473395954,620.7337971225,0.0,0.0,2.8518359374999998,4.4486238189596055,5.284242812081145,12.234000000000002,2.3151850577399498,0.1875,0.5470343429889857,643.239444259375,0.0,0.0
W3,nuaa,31.6833,62.8683,0.059999999999999894,low_wear,134.57584375,171.21703623772544,217.77495544496156,567.01,2.603651089453676,0.34375,0.5135543365596963,944276.4769494787,0.0,0.0,2.0517046875,4.223216988802408,4.695216060972993,11.401,2.428216263521079,0.59375,0.5481667959892681,572.261906146875,0.0,0.0,2.78261875,4.298732187949249,5.120748532349787,12.234000000000002,2.3891038434543312,0.59375,0.549044900666649,592.9137034865627,0.0,0.0
W3,nuaa,47.5233,78.70830000000001,0.05999999999999988,low_wear,142.8746875,190.53813394097082,238.15532077602214,567.01,2.380841201248053,0.34375,0.5316375893722177,1173937.493744746,0.0,0.0,1.7388484375000002,4.1900134701451215,4.536497191511723,10.809,2.3826753426023957,0.46875,0.49267105272939965,561.8648192293751,0.0,0.0,2.4652453125,4.260232329086118,4.922094467662496,11.678,2.3725672224949976,0.46875,0.49290564553745014,580.8450558581249,0.0,0.0
W3,nuaa,63.3633,94.54829999999998,0.05999999999999989,low_wear,156.55673124999998,184.12362415147948,241.68475142292283,509.6,2.1085318664074664,0.40625,0.48760485605364035,1099684.9461187602,0.0,0.0,1.2295531249999998,4.119199236121656,4.298790903738224,10.809,2.514427950101156,0.0625,0.4686460180374208,544.2164929825,0.0,0.0,1.9406328124999996,4.182935038793585,4.611182196760256,11.678,2.532539271210055,0.0625,0.46891780503063146,561.21743567875,0.0,0.0
W3,nuaa,79.2033,110.3883,0.059999999999999894,low_wear,178.761746875,169.22951828818253,246.15928177879434,523.95,2.1284998729840146,0.125,0.5128507694264965,925980.7698827351,0.0,0.0,1.251203125,3.2540662026517277,3.4863241546433974,10.71,3.072003498508728,0.46875,0.5212870350304348,343.6303970209375,0.0,0.0,1.953046875,3.3084453143606947,3.841900895918907,11.57,3.0115300507335663,0.46875,0.5215186898869578,355.0970080196875,0.0,0.0
W3,nuaa,95.0433,125.8818,0.05999999999999989,low_wear,114.83850000000001,204.181564190563,234.26052214907017,523.95,2.236612448368863,0.03125,0.48392538833706406,1335630.7023769212,0.0,0.0,1.6883046875,3.866193290944825,4.218746648091261,9.4999,2.2518299372867427,0.625,0.5202817624610993,478.5345629206249,0.0,0.0,2.4004671875000003,3.924720920773169,4.600617026467075,10.327,2.2446989046446126,0.625,0.5190877236977951,493.06466740625,0.0,0.0
W3,nuaa,110.8833,141.7218,0.05999999999999989,low_wear,45.531921875,181.1725589746955,186.8064560850899,459.35,2.458962123829206,0.03125,0.4871874390309243,1063391.2286117903,0.0,0.0,1.3716281250000002,4.60742308523935,4.807256098824723,10.95,2.2778066686892453,0.625,0.5225133580673301,679.3758380775,0.0,0.0,2.0859484375000004,4.677157977540695,5.121229113287283,11.880999999999998,2.319950882332945,0.625,0.5214813379404759,700.069140540625,0.0,0.0
W3,nuaa,126.3768,157.56179999999998,0.06000000321835698,low_wear,75.587140625,168.94040231634455,185.07910568908602,559.84,3.0248687333754143,0.90625,0.534863813982367,918911.111594875,0.0,0.0,1.831846875,4.910872670061069,5.241405665944966,11.642,2.221159883815457,0.875,0.5177111021796489,772.4125890609375,0.0,0.0,2.551421875,4.990963915870508,5.605307698400686,12.511,2.2319916538336786,0.875,0.518318184154547,797.8427227074999,0.0,0.0
W3,nuaa,142.21679999999998,173.40179999999998,0.060002986703826436,low_wear,69.306921875,177.6416983823499,190.68304178388053,559.84,2.9359716247579093,0.90625,0.5408140022345658,1026231.9262444376,0.0,0.0,1.9416796874999998,4.983409988156318,5.348317036125126,11.642,2.176759515444632,0.4375,0.5382404107740708,810.127974476875,0.0,0.0,2.652365625,5.0724035950430695,5.724012721831381,12.511,2.185704436379579,0.4375,0.5380907307794754,839.17789452,0.0,0.0
W3,nuaa,158.05679999999998,189.2418,0.06009445755082227,low_wear,40.821421875,185.56056563077365,189.9976631464434,531.13,2.795455434578814,0.90625,0.48808225427821306,1111145.4898621254,0.0,0.0,1.5133140625,4.577783921249014,4.821433923783074,11.563,2.398249189512328,0.375,0.5347851577535291,676.7690828299999,0.0,0.0,2.2178906250000003,4.664307565562344,5.164765618169425,12.386,2.398172717930622,0.375,0.5346383906298827,702.2773244371874,0.0,0.0
W3,nuaa,173.89679999999998,205.0818,0.06071356824328157,low_wear,26.466671875,200.24838816907916,201.989855399852,531.13,2.629488490640254,0.0625,0.4930905978872567,1288976.640285625,0.0,0.0,1.952534375,4.235695477140485,4.664065464873429,11.492,2.463944832367799,0.0625,0.47895019775844344,576.4356833034375,0.0,0.0,2.677575,4.3233455034484,5.085344061399631,12.375,2.4334636655034996,0.0625,0.4791921089431005,600.6276760012499,0.0,0.0
W3,nuaa,189.7368,220.9218,0.062106211846067225,low_wear,43.064515625,194.30376890121948,199.01886120474705,473.71,2.3802266636057956,0.8125,0.5078105594568112,1211835.7251787502,0.0,0.0,1.9499828125,3.769104033269822,4.243651515223211,9.881,2.328419278669321,0.59375,0.5274088310993704,459.275349098125,0.0,0.0,2.6746328124999996,3.8556538534361575,4.692518227904794,10.82,2.3057981822334064,0.59375,0.5268283339743187,480.48304665750004,0.0,0.0
W3,nuaa,205.5768,236.7618,0.06365940432820648,low_wear,102.27787500000001,209.66191380503668,233.27854983882736,488.06,2.0921769289855483,0.40625,0.49357273211837394,1406762.8445262818,0.0,0.0,1.12313125,3.6278473768404917,3.7977230539331064,7.9733,2.099494851722393,1.0,0.540594246304137,445.9258134,0.0,0.0,1.8253000000000001,3.705826368369139,4.130964676985268,8.7925,2.128437468610036,1.0,0.5405822671196083,465.69998714,0.0,0.0
W3,nuaa,221.4168,252.1596,0.06493263727517928,low_wear,73.23183125,212.1099524496706,224.395929188633,488.06,2.1749948930210947,0.5,0.5204013781730601,1483795.040033829,0.0,0.0,0.9909703125000001,4.024489815440885,4.144700282872545,10.539,2.5427652859607477,0.3125,0.48191249164032907,518.6972266875,0.0,0.0,1.66895,4.0945416496004166,4.421613441133508,11.323,2.5608299211921337,0.3125,0.4831431871454191,536.9857864550002,0.0,0.0
W3,nuaa,237.2568,267.9996,0.06619524759457443,low_wear,78.16605312499999,182.03216989265675,198.10513051652492,466.53,2.3549617255424105,0.71875,0.5316093916430403,1080357.185631145,0.0,0.0,2.204715625,4.199758863770438,4.743284252597298,11.037,2.3268687711381477,0.5625,0.5201063857135195,580.1568449421876,0.0,0.0,2.8948687499999997,4.273270978560912,5.161502681965544,11.857,2.2971992325856454,0.5625,0.5207313476781736,601.0403996565625,0.0,0.0
W3,nuaa,252.6546,283.8396,0.06771379566152416,low_wear,95.32498437499999,180.3982510853601,204.03524607466875,466.53,2.2865167120648784,0.25,0.4360254203563983,1041755.09136029,0.0,0.0,2.326584375,4.154385217988741,4.761503060320082,11.037,2.317965537390217,0.25,0.5345698933288023,574.9149573871875,0.0,0.0,3.0309718749999996,4.234827045740356,5.20773949179248,11.857,2.276803595626646,0.25,0.5355229449656052,597.7443549859374,0.0,0.0
W3,nuaa,268.4946,299.6796,0.06916427468372394,low_wear,60.55965,180.53396825904744,190.42054748235876,409.11,2.148455118993403,0.34375,0.476141957441796,1046669.3898477614,0.0,0.0,2.0697203125,4.09510337141276,4.5884217106246075,10.108,2.202936137407481,0.75,0.5248790273942896,542.064116113125,0.0,0.0,2.7832406250000004,4.180150020398444,5.021960032665284,11.005,2.191375464642908,0.75,0.5249304664142924,564.6025116925,0.0,0.0
W3,nuaa,284.3346,315.5196,0.07006866268065158,low_wear,116.63260625000001,173.0125155461158,208.65400877112927,466.53,2.2359024048837357,0.21875,0.4869681520245848,964878.7167906502,0.0,0.0,2.6225546875,4.139640210775029,4.900450404156107,10.514,2.1455170714681655,0.4375,0.5449744615321743,557.9879054224999,0.0,0.0,3.3511437500000003,4.223383119974547,5.3913940137268765,11.361,2.107247211217373,0.4375,0.5446875719660426,580.84206161,0.0,0.0
W3,nuaa,300.1746,331.3596,0.07105585408193667,low_wear,169.34175312500003,164.33090017549856,235.96879900516112,667.5,2.828763814598219,0.125,0.5159691880966384,902824.3399774202,0.0,0.0,1.776128125,3.923336354091245,4.306645941303975,10.514,2.4413430180463243,0.40625,0.5040133562632734,505.09032153500004,0.0,0.0,2.490609375,4.002141235042138,4.713838088443694,11.361,2.4101379357624295,0.40625,0.5032999675774599,525.2402844184375,0.0,0.0
W3,nuaa,316.0146,347.1996,0.07257308679422221,low_wear,190.649771875,185.07893578158033,265.7095180569034,667.5,2.5121418490437764,0.21875,0.49400582159978046,1098710.6656246448,0.0,0.0,1.1267671875,4.878865021416824,5.007287508425221,11.498,2.296253207081391,0.125,0.45826598580306355,765.530048723125,0.0,0.0,1.8258515624999998,4.971918303425254,5.296574888002505,12.35,2.331695531762329,0.125,0.45830778895151797,794.9054117506249,0.0,0.0
W3,nuaa,331.8546,362.8383,0.07404766348138186,low_wear,146.68821250000002,206.39686085082505,253.21353805734796,638.79,2.5227324135225597,0.09375,0.5145570385469197,1381277.2448804062,0.0,0.0,2.1896781249999995,5.4327823577527,5.8574580184421725,11.498,1.9629675473214854,0.875,0.4680535672280527,952.1414203100002,0.0,0.0,2.8992812499999996,5.538630024960906,6.251580145851127,12.35,1.97550054736099,0.875,0.46812511604730167,989.5606480215627,0.0,0.0
W3,nuaa,347.6946,378.6783,0.07529369075056166,low_wear,50.9149,184.8164255189558,191.70142979021765,437.82,2.2838640300133095,0.125,0.5256521383816072,1127814.6519656403,0.0,0.0,1.8632859375,4.886464231740932,5.229662242723592,11.003,2.103959967072304,0.21875,0.4966215412715077,773.9681167237501,0.0,0.0,2.5657703124999998,4.994640532819894,5.615123449096533,11.895,2.118386195394135,0.21875,0.49629725309734046,808.4407804450001,0.0,0.0
W3,nuaa,363.3333,394.5183,0.07661500314767866,low_wear,30.952437500000002,171.47438498261147,174.24556835786743,437.82,2.512660747278235,0.125,0.4929858705572799,952269.74772568,0.0,0.0,0.917934375,4.417364105161398,4.511730173046145,11.003,2.4387539985732793,0.0625,0.5245676426223422,646.3786076071875,0.0,0.0,1.6011078125,4.518286829834701,4.79358551649037,11.895,2.481441075595735,0.0625,0.5242049940919454,675.920645535,0.0,0.0
W3,nuaa,379.1733,410.3583,0.07819297446566881,low_wear,49.12000625,159.26947412230697,166.67195445304003,437.82,2.626836659093454,0.78125,0.512132656302871,813090.3286133237,0.0,0.0,1.5177390625,4.032471794988822,4.30863790996862,10.689,2.480830420971218,0.65625,0.5488756240352379,520.3775992375,0.0,0.0,2.220728125,4.128939739262246,4.6882594612099915,11.581,2.4702131133781284,0.65625,0.5491343542052135,545.58142153,0.0,0.0
W3,nuaa,395.0133,426.1983,0.07946623517441961,low_wear,69.0827625,170.96045974673456,184.3906366154373,466.53,2.530117627246924,0.65625,0.5428895881599641,942291.727606555,0.0,0.0,1.1370906250000001,5.050809898630082,5.177224712291567,11.622,2.2448320569141025,0.0625,0.475230661590207,842.8859532925001,0.0,0.0,1.841396875,5.170471839082023,5.488581008785422,12.571,2.2903916294353572,0.0625,0.47582195417441486,883.9057867475,0.0,0.0
W3,nuaa,410.8533,442.0383,0.07994345984354698,low_wear,102.27809687499999,198.67074564142237,223.45217446713428,567.01,2.537500480145906,0.40625,0.5173127560809737,1270485.6990964501,0.0,0.0,0.8917796874999999,4.654749143857663,4.739405089595238,11.622,2.4522065069969696,0.15625,0.47666686944718245,719.796788514375,0.0,0.0,1.5861874999999999,4.757146989547017,5.014622444941643,12.571,2.5068686901205566,0.15625,0.47641105861060246,751.9768117478125,0.0,0.0
W3,nuaa,426.6933,457.8783,0.07999874236360766,low_wear,88.820103125,188.41291683085979,208.29891489839338,567.01,2.7220977136466753,0.34375,0.5022233093594799,1148448.4013418274,0.0,0.0,2.3414453125000003,3.536957909875099,4.241749333430283,11.184,2.6366480244025996,0.15625,0.49032473335652643,403.964007184375,0.0,0.0,3.0619359375,3.6047307012091414,4.729644290387359,12.063,2.5505089303474953,0.15625,0.4893137980493063,419.455230966875,0.0,0.0
W3,nuaa,442.5333,473.7183,0.07999999971603602,low_wear,100.259375,183.16417150307228,208.80865881901906,466.53,2.2342464275121654,0.8125,0.48845597487557396,1097141.6435201452,0.0,0.0,2.50145625,4.052297759137517,4.762184425174544,11.184,2.3485020741484792,0.75,0.5290925996819432,549.9178573565625,0.0,0.0,3.2271875000000003,4.129441674030371,5.240899512428663,12.063,2.3017041199498096,0.75,0.5285582796375088,570.9955193800001,0.0,0.0
W3,nuaa,458.3733,489.4626,0.07999999999999993,low_wear,112.59548437499998,192.6104505802703,223.10654130790434,452.18,2.026744699412271,1.0,0.5269033906106096,1275309.0797124126,0.0,0.0,1.8646296875,4.420277217787071,4.79746751459494,11.048,2.302881669628732,0.65625,0.5552438807371333,648.9234096081251,0.0,0.0,2.5700984375,4.511934428597817,5.192586856895727,11.903,2.292306383704084,0.65625,0.5545763446744376,675.6872745606249,0.0,0.0
W3,nuaa,474.2133,505.3026,0.07999999999999993,low_wear,92.63285312500001,183.6631763485377,205.70125868480213,452.18,2.198236427385597,0.875,0.5943247162566536,1103784.2842707052,0.0,0.0,2.0790156250000003,4.728987999106507,5.165813920834499,11.197,2.167519034094671,0.65625,0.5331628841319638,720.8654025134374,0.0,0.0,2.7751671875,4.817767637676405,5.559895496249794,12.032,2.1640694520455837,0.65625,0.5329100124120975,747.799711734375,0.0,0.0
W3,nuaa,489.9576,521.1426,0.07999999999999995,low_wear,102.72630625,181.54345655364781,208.59223526587706,452.18,2.167770048696394,0.5625,0.5461564797980608,1081032.5450197237,0.0,0.0,1.8196796875,4.417276521093756,4.777401598034882,11.197,2.343742674805846,0.25,0.4807253003718419,626.2772199768749,0.0,0.0,2.4991765624999998,4.491478893963483,5.1399675237756846,12.032,2.340870821526438,0.25,0.480429745851541,647.3795841000001,0.0,0.0
W3,nuaa,505.7976,536.9825999999999,0.08000000171793895,low_wear,89.94196249999999,198.77203825514817,218.173966848608,581.37,2.6647083902701167,0.53125,0.5018744033982797,1272445.3972806465,0.0,0.0,1.2659046875,3.8749588195162508,4.076496109501547,10.604,2.601253555788773,0.15625,0.47719611891161,487.385060515,0.0,0.0,1.93603125,3.9448211525870773,4.394295270788594,11.442,2.6038304881471097,0.15625,0.47729112616626085,505.27319460875003,0.0,0.0
W3,nuaa,521.6376,552.8226,0.08004081899478813,low_wear,118.427209375,202.91215088716172,234.94328017205424,595.72,2.5355907160389557,0.53125,0.44744139526913357,1317707.8631358398,0.0,0.0,1.6778828125000003,3.764702080035463,4.121683210037648,10.973,2.6622618577956585,0.0625,0.489383160619383,468.192264543125,0.0,0.0,2.3631453125,3.830548199790146,4.50083939714652,11.788,2.6190670139159944,0.0625,0.489106846030989,484.59324896562504,0.0,0.0
W3,nuaa,537.4775999999999,568.6626,0.08115343094521507,low_wear,152.744140625,169.00968398305125,227.80484142203963,595.72,2.6150453883302123,0.34375,0.4639256458329026,918926.2304640025,0.0,0.0,1.3029578125000003,4.147615193201566,4.34746027607283,10.973,2.5240023607328244,0.4375,0.490239225680946,553.966134435,0.0,0.0,1.9888328124999999,4.217790750612765,4.663176468034558,11.788,2.5278906086452317,0.4375,0.4911848032857373,572.928123910625,0.0,0.0
W3,nuaa,553.3176,584.5026,0.08436634995183265,low_wear,147.58522812500001,164.97231881522526,221.35325960098402,480.89,2.1725001965946302,0.09375,0.5072098173347721,878795.538789405,0.0,0.0,1.144203125,4.272791926209107,4.423341682024745,10.813,2.444531934745418,0.9375,0.4908220226963523,591.2358441809374,0.0,0.0,1.8435265625000001,4.3480728596572735,4.722745788154519,11.687,2.474619749661957,0.9375,0.49164179580431067,612.5153141481252,0.0,0.0
W3,nuaa,569.1576,600.1611000000001,0.08786422258719499,low_wear,148.146146875,194.33867476226342,244.36612151086302,509.6,2.085395458459025,0.03125,0.4712558780488869,1213168.3610720173,0.0,0.0,2.163728125,4.682579990022486,5.158320924668705,12.992,2.5186490312900447,0.25,0.4839764826547025,701.7837394349999,0.0,0.0,2.8912171874999997,4.771559906216293,5.579150541427095,13.877,2.487296210589505,0.25,0.4839457637717996,728.7029309481248,0.0,0.0
W3,nuaa,584.9975999999999,616.0011000000001,0.09038226103172098,low_wear,77.49389687499999,195.0369761133802,209.8683542231281,509.6,2.428188860995226,0.03125,0.46604393557855567,1268554.4838197802,0.0,0.0,3.0607999999999995,5.66305728893965,6.43729092847391,26.201,4.070190440532331,0.90625,0.545024384325554,1046.0691405203124,0.0,0.0,3.7922765624999997,5.778048732101905,6.911382544544272,27.405,3.965197964860597,0.90625,0.5452425713905175,1089.1078242087501,0.0,0.0
W3,nuaa,600.6561,631.8411000000001,0.09300890122425873,low_wear,7.177562500000002,164.298202167381,164.4549076156592,387.58,2.356755451201233,0.84375,0.5386777981443911,866380.744398375,0.0,0.0,2.1776015625000005,5.475468978301429,5.892597822467078,26.201,4.446425971937504,0.84375,0.5543596705052615,1005.0458913337499,0.0,0.0,2.88728125,5.578810913091018,6.281681639547249,27.405,4.362685276418309,0.9375,0.5545574327825127,1043.6092670365626,0.0,0.0
W3,nuaa,616.4961000000001,647.6811000000001,0.09642813824692066,low_wear,20.410625000000003,166.6483749603394,167.89364040907714,373.22,2.222954955831799,0.4375,0.5442724900013204,908528.3814747814,0.0,0.0,0.6073578124999999,4.574327488918613,4.614472395440377,12.298,2.665093416129615,0.8125,0.5098877697185801,678.217141409375,0.0,0.0,1.2907515625000001,4.661117475086854,4.8365334396296955,13.18,2.725092292757747,0.8125,0.5098143753503328,704.2819967962499,0.0,0.0
W3,nuaa,632.3361000000001,663.5211,0.09918016902911678,low_wear,68.63370312500001,165.28383369872034,178.96740174343728,516.77,2.8875090936439207,0.40625,0.5082523765483015,874611.9902899375,0.0,0.0,1.023990625,4.926852967815725,5.032140396149783,13.646,2.711768536990919,0.15625,0.49447114146350346,783.0877112650002,0.0,0.0,1.7195390625,5.016057651171921,5.302607749715582,14.568,2.7473274825544824,0.15625,0.4947823230684777,811.75372096,0.0,0.0
W3,nuaa,648.1761000000001,679.3611000000001,0.10035377453111492,low_wear,106.315,204.56692349166264,230.54393379970716,574.19,2.490588195215091,0.4375,0.49822503636772847,1346136.574357125,0.0,0.0,1.4620578125,5.374215466663619,5.5695426140050985,13.646,2.4501114266880637,0.59375,0.5060558580399963,924.4127068125,0.0,0.0,2.1706125,5.465525452681219,5.880776062652148,14.568,2.4772240678435278,0.59375,0.506144773042466,956.1068961450001,0.0,0.0
W3,nuaa,664.0161,695.2011000000001,0.1025689790384081,low_wear,75.36239062499999,228.36939034199733,240.4829897641216,574.19,2.3876532829336323,0.46875,0.5080878379102653,1671207.11588125,0.0,0.0,1.7238859375000002,5.389803718042151,5.658777857853341,13.876,2.452119582807561,0.78125,0.5093846858267704,942.0320206025,0.0,0.0,2.435534375,5.486608228712969,6.00289076588834,14.806,2.4664783314291956,0.78125,0.5088797643226927,976.1083135771877,0.0,0.0
W3,nuaa,679.8561000000001,711.0411000000001,0.10604811846881206,low_wear,76.48378125,209.8092188687044,223.31519678829238,559.84,2.5069498540698976,0.53125,0.535733228733726,1409218.300825969,0.0,0.0,1.2010984374999998,5.270414465185951,5.40554401438063,13.876,2.566994175440068,0.28125,0.5182804505446792,892.8363628,0.0,0.0,1.9090265625,5.358203403201085,5.688121493639728,14.806,2.60296831151648,0.28125,0.5174610933988487,922.7860167399999,0.0,0.0
